Student_ID,Age,Gender,Parental_Education,Study_Hours_Per_Week,Attendance_Rate,Past_Exam_Score,Internal_Assessment_Score,Assignment_Completion_Rate,Tutoring_Classes,Internet_Access,Extracurricular_Activities,Sleep_Hours_Per_Day,Final_Score,Performance_Category,Passed,Attendance_Group,Study_Hours_Group,Risk_Level,Grade_Point
STU2071,19,Male,Bachelor,19.1,74.3,68.7,35.3,64.8,Yes,Yes,No,7.1,70.5,Merit,Yes,Moderate (65-75%),High (>16 hrs),Low Risk,7.05
STU2072,18,Male,High School,7.9,49.8,67.6,25.3,46.3,No,Yes,Yes,7.6,52.6,Pass,Yes,Critical (<65%),Low (<8 hrs),High Risk,5.26
STU2073,18,Male,Bachelor,13.5,71.2,81.1,35.2,71.0,Yes,Yes,Yes,7.1,74.0,Merit,Yes,Moderate (65-75%),Medium (8-16 hrs),Low Risk,7.4
STU2074,18,Female,Bachelor,10.4,95.1,72.3,34.7,82.4,No,Yes,No,7.4,70.4,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,7.04
STU2075,23,Female,Bachelor,12.0,60.2,47.6,21.2,68.7,Yes,Yes,No,6.7,57.4,Pass,Yes,Critical (<65%),Medium (8-16 hrs),Moderate Risk,5.74
STU2076,19,Female,Master,10.3,40.0,79.0,35.3,51.4,No,Yes,Yes,6.1,56.1,Pass,Yes,Critical (<65%),Medium (8-16 hrs),High Risk,5.61
STU2077,19,Female,High School,14.7,57.2,59.2,26.9,69.5,Yes,Yes,No,7.9,63.7,Pass,Yes,Critical (<65%),Medium (8-16 hrs),High Risk,6.37
STU2078,20,Male,High School,8.8,60.9,89.1,48.9,57.7,Yes,Yes,No,7.9,70.6,Merit,Yes,Critical (<65%),Medium (8-16 hrs),Low Risk,7.06
STU2079,18,Female,High School,22.4,77.3,60.0,33.2,73.8,Yes,Yes,No,7.7,69.8,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,6.98
STU2080,22,Male,Bachelor,22.5,52.6,62.0,25.5,56.8,No,Yes,No,7.9,61.4,Pass,Yes,Critical (<65%),High (>16 hrs),High Risk,6.14
STU2081,20,Male,High School,16.3,59.4,53.5,27.8,56.4,No,Yes,No,5.9,51.5,Pass,Yes,Critical (<65%),High (>16 hrs),High Risk,5.15
STU2082,18,Male,Bachelor,21.1,88.5,58.0,27.9,83.8,Yes,Yes,No,6.4,72.3,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.23
STU2083,19,Male,Diploma,5.5,87.1,54.3,24.4,79.8,No,Yes,No,8.2,58.6,Pass,Yes,Excellent (>85%),Low (<8 hrs),Moderate Risk,5.86
STU2084,21,Male,Diploma,23.0,72.1,81.5,33.5,69.4,No,Yes,Yes,7.4,73.2,Merit,Yes,Moderate (65-75%),High (>16 hrs),Low Risk,7.32
STU2085,22,Male,High School,15.6,55.0,46.4,22.5,55.8,No,Yes,No,7.1,48.1,At-Risk,No,Critical (<65%),Medium (8-16 hrs),High Risk,4.81
STU2086,19,Male,Bachelor,9.1,82.7,76.3,33.3,68.2,No,Yes,No,6.7,67.5,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,6.75
STU2087,20,Female,Bachelor,8.6,91.6,76.6,33.1,84.6,No,Yes,No,8.4,67.0,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.7
STU2088,18,Male,Master,26.9,92.2,84.3,35.3,81.2,No,Yes,No,5.1,77.5,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.75
STU2089,23,Male,Bachelor,19.2,77.6,65.6,33.0,64.3,No,Yes,Yes,7.3,70.7,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,7.07
STU2090,18,Male,High School,11.9,86.6,50.6,20.1,76.8,Yes,No,No,6.9,53.4,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,5.34
STU2091,22,Female,High School,5.4,69.0,62.6,25.5,63.9,No,Yes,No,5.6,53.9,Pass,Yes,Moderate (65-75%),Low (<8 hrs),Moderate Risk,5.39
STU2092,20,Male,Master,23.6,68.7,73.3,35.7,66.0,No,No,Yes,8.8,72.6,Merit,Yes,Moderate (65-75%),High (>16 hrs),Low Risk,7.26
STU2093,20,Male,Bachelor,6.8,87.9,66.2,29.3,74.2,No,Yes,Yes,4.0,59.7,Pass,Yes,Excellent (>85%),Low (<8 hrs),Moderate Risk,5.97
STU2094,19,Male,High School,10.5,86.9,70.1,31.1,81.0,No,Yes,No,7.1,67.9,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.79
STU2095,18,Male,Bachelor,11.8,74.5,84.1,41.5,76.0,No,Yes,Yes,7.6,76.8,Merit,Yes,Moderate (65-75%),Medium (8-16 hrs),Low Risk,7.68
STU2096,18,Male,Diploma,8.6,58.2,73.1,37.5,63.3,Yes,Yes,Yes,5.9,66.7,Merit,Yes,Critical (<65%),Medium (8-16 hrs),High Risk,6.67
STU2097,18,Male,Diploma,11.6,86.4,67.8,23.1,86.6,No,Yes,Yes,7.3,65.3,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.53
STU2098,18,Male,High School,12.8,86.4,39.2,17.2,79.5,No,Yes,No,6.8,54.5,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,5.45
STU2099,20,Male,Bachelor,11.4,88.0,54.0,19.4,82.0,Yes,Yes,No,8.1,64.6,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,6.46
STU2100,19,Male,High School,15.1,44.4,59.3,25.3,57.3,No,Yes,Yes,10.0,50.6,Pass,Yes,Critical (<65%),Medium (8-16 hrs),High Risk,5.06
STU2101,18,Female,Diploma,27.4,97.4,37.3,16.8,86.7,No,Yes,No,7.4,52.9,Pass,Yes,Excellent (>85%),High (>16 hrs),Moderate Risk,5.29
STU2102,22,Female,Diploma,5.6,88.5,49.5,21.0,86.0,No,Yes,No,7.7,51.8,Pass,Yes,Excellent (>85%),Low (<8 hrs),Moderate Risk,5.18
STU2103,21,Male,High School,13.9,85.2,61.2,24.0,78.3,No,Yes,Yes,5.9,59.7,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,5.97
STU2104,21,Male,Diploma,6.8,89.9,63.5,24.8,81.3,No,Yes,Yes,7.2,59.2,Pass,Yes,Excellent (>85%),Low (<8 hrs),Moderate Risk,5.92
STU2105,23,Female,High School,5.3,89.4,72.1,35.0,87.8,No,Yes,No,6.6,66.5,Merit,Yes,Excellent (>85%),Low (<8 hrs),Low Risk,6.65
STU2106,18,Male,Diploma,20.3,91.0,62.1,33.3,77.2,No,Yes,No,7.9,72.9,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.29
STU2107,19,Male,Master,14.5,65.8,68.5,23.6,62.8,No,No,No,5.4,52.0,Pass,Yes,Moderate (65-75%),Medium (8-16 hrs),Moderate Risk,5.2
STU2108,20,Female,Diploma,5.1,94.8,59.2,25.5,80.8,Yes,Yes,Yes,5.8,64.1,Pass,Yes,Excellent (>85%),Low (<8 hrs),Moderate Risk,6.41
STU2109,20,Male,Diploma,11.6,85.4,65.6,32.1,77.0,No,Yes,Yes,8.3,65.7,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.57
STU2110,18,Male,Diploma,7.7,75.6,71.3,32.0,67.5,Yes,Yes,No,7.2,66.1,Merit,Yes,Good (75-85%),Low (<8 hrs),Low Risk,6.61
STU2111,20,Male,Bachelor,3.0,75.7,85.6,34.6,74.6,No,Yes,Yes,8.5,68.4,Merit,Yes,Good (75-85%),Low (<8 hrs),Low Risk,6.84
STU2112,18,Female,Bachelor,11.8,92.0,57.8,24.3,90.4,Yes,Yes,No,7.4,71.2,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,7.12
STU2113,18,Male,High School,18.1,72.3,67.0,31.2,76.3,No,Yes,Yes,7.6,60.1,Pass,Yes,Moderate (65-75%),High (>16 hrs),Moderate Risk,6.01
STU2114,19,Female,Bachelor,17.1,84.5,77.2,33.7,76.4,No,Yes,Yes,6.7,77.0,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,7.7
STU2115,19,Female,Bachelor,10.4,85.4,44.8,20.0,89.6,Yes,Yes,Yes,6.8,66.2,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.62
STU2116,19,Male,Bachelor,20.8,75.5,93.0,41.8,74.7,No,Yes,Yes,8.1,84.9,Distinction,Yes,Good (75-85%),High (>16 hrs),Low Risk,8.49
STU2117,18,Male,High School,24.6,91.6,81.5,34.8,82.1,No,No,Yes,6.8,70.4,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.04
STU2118,21,Male,High School,18.2,96.1,41.0,21.3,94.0,No,Yes,Yes,8.3,57.7,Pass,Yes,Excellent (>85%),High (>16 hrs),Moderate Risk,5.77
STU2119,19,Male,Bachelor,9.5,76.0,70.2,29.9,77.8,No,Yes,No,6.9,68.1,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,6.81
STU2120,18,Male,Bachelor,12.0,89.3,57.1,22.2,87.5,No,Yes,No,5.7,60.8,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,6.08
STU2121,21,Female,Bachelor,27.0,84.1,59.4,34.5,72.8,No,Yes,Yes,5.6,70.1,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,7.01
STU2122,22,Female,High School,10.8,81.5,69.9,31.2,76.4,No,Yes,No,6.8,65.2,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,6.52
STU2123,21,Female,High School,17.2,99.1,79.7,26.8,96.6,No,Yes,Yes,8.0,70.0,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.0
STU2124,20,Male,Bachelor,8.5,89.8,58.5,30.7,82.9,Yes,Yes,Yes,6.3,68.0,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.8
STU2125,20,Female,Bachelor,20.9,63.0,58.7,30.8,67.8,No,No,No,7.8,54.7,Pass,Yes,Critical (<65%),High (>16 hrs),Moderate Risk,5.47
STU2126,19,Female,High School,8.0,92.7,70.2,33.2,86.6,No,Yes,No,7.1,70.9,Merit,Yes,Excellent (>85%),Low (<8 hrs),Low Risk,7.09
STU2127,18,Female,High School,12.3,78.7,73.0,35.1,81.9,Yes,Yes,No,7.7,69.8,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,6.98
STU2128,19,Male,Diploma,16.9,81.9,50.9,30.5,73.0,Yes,Yes,Yes,6.7,65.9,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,6.59
STU2129,19,Female,Bachelor,29.7,74.7,89.1,36.7,73.8,Yes,Yes,No,7.2,82.4,Distinction,Yes,Moderate (65-75%),High (>16 hrs),Low Risk,8.24
STU2130,19,Male,Bachelor,14.4,68.3,56.0,25.7,60.3,Yes,Yes,No,8.0,62.2,Pass,Yes,Moderate (65-75%),Medium (8-16 hrs),Moderate Risk,6.22
STU2131,20,Male,Bachelor,11.2,77.1,78.5,42.2,77.8,Yes,Yes,Yes,7.0,80.5,Distinction,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,8.05
STU2132,19,Male,Bachelor,10.7,80.1,71.3,39.7,80.7,Yes,No,Yes,6.4,71.7,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,7.17
STU2133,18,Female,High School,20.4,94.4,73.5,31.8,76.9,No,Yes,No,5.0,66.2,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,6.62
STU2134,18,Female,Bachelor,16.2,89.5,56.3,32.4,86.2,Yes,Yes,No,7.6,69.9,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,6.99
STU2135,20,Male,Master,17.9,58.6,40.9,21.2,59.3,Yes,Yes,Yes,6.2,61.8,Pass,Yes,Critical (<65%),High (>16 hrs),High Risk,6.18
STU2136,18,Male,Master,26.0,76.5,64.7,34.3,66.0,Yes,Yes,Yes,6.4,78.0,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,7.8
STU2137,21,Male,Bachelor,13.2,82.9,64.8,31.9,76.4,Yes,Yes,Yes,5.8,70.0,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,7.0
STU2138,19,Male,Diploma,15.6,64.4,51.6,24.3,59.0,Yes,Yes,No,6.7,55.9,Pass,Yes,Critical (<65%),Medium (8-16 hrs),Moderate Risk,5.59
STU2139,19,Male,Bachelor,10.6,74.4,77.9,42.8,70.4,No,Yes,No,9.3,64.5,Pass,Yes,Moderate (65-75%),Medium (8-16 hrs),Moderate Risk,6.45
STU2140,19,Male,Bachelor,8.3,97.2,64.3,27.1,85.7,No,Yes,Yes,7.4,69.7,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.97
STU2141,21,Female,Bachelor,9.2,95.3,53.7,30.8,91.5,No,Yes,Yes,6.3,63.5,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,6.35
STU2142,19,Male,High School,2.6,75.9,73.2,40.2,78.6,No,Yes,No,6.5,70.4,Merit,Yes,Good (75-85%),Low (<8 hrs),Low Risk,7.04
STU2143,20,Male,Master,16.8,81.1,73.6,37.9,78.9,Yes,Yes,No,5.4,76.2,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,7.62
STU2144,19,Male,Diploma,15.9,77.8,55.0,24.5,64.9,Yes,Yes,No,5.8,66.0,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,6.6
STU2145,19,Female,High School,16.6,78.4,82.3,37.9,83.5,Yes,Yes,Yes,5.6,80.2,Distinction,Yes,Good (75-85%),High (>16 hrs),Low Risk,8.02
STU2146,21,Female,High School,8.0,73.8,96.4,38.9,75.4,No,Yes,No,7.3,73.7,Merit,Yes,Moderate (65-75%),Low (<8 hrs),Low Risk,7.37
STU2147,20,Female,Bachelor,9.3,76.6,49.7,20.8,64.3,Yes,Yes,No,7.5,57.0,Pass,Yes,Good (75-85%),Medium (8-16 hrs),Moderate Risk,5.7
STU2148,20,Male,Diploma,9.2,75.8,62.4,30.3,79.4,No,Yes,Yes,7.1,62.0,Pass,Yes,Good (75-85%),Medium (8-16 hrs),Moderate Risk,6.2
STU2149,21,Female,High School,21.9,59.8,69.7,26.4,55.9,Yes,Yes,No,7.4,63.5,Pass,Yes,Critical (<65%),High (>16 hrs),High Risk,6.35
STU2150,21,Male,Bachelor,14.1,86.6,96.9,42.6,82.2,Yes,Yes,No,6.2,81.7,Distinction,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,8.17
STU2151,20,Female,Bachelor,13.2,65.0,54.7,31.4,64.8,No,Yes,No,5.7,53.0,Pass,Yes,Critical (<65%),Medium (8-16 hrs),Moderate Risk,5.3
STU2152,21,Female,Bachelor,18.7,56.6,51.8,22.8,58.0,No,Yes,No,5.7,56.1,Pass,Yes,Critical (<65%),High (>16 hrs),High Risk,5.61
STU2153,20,Female,High School,9.2,88.6,51.8,26.9,89.8,No,Yes,No,5.7,59.6,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,5.96
STU2154,20,Female,Bachelor,15.4,83.9,82.1,38.9,77.5,No,Yes,Yes,7.4,79.5,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,7.95
STU2155,20,Female,High School,31.6,60.5,55.1,23.7,53.9,No,Yes,Yes,9.2,53.1,Pass,Yes,Critical (<65%),High (>16 hrs),Moderate Risk,5.31
STU2156,20,Male,Diploma,23.6,87.1,53.1,23.4,89.9,No,Yes,No,5.8,63.9,Pass,Yes,Excellent (>85%),High (>16 hrs),Moderate Risk,6.39
STU2157,18,Female,Diploma,15.3,89.4,68.2,31.3,91.0,No,Yes,No,6.6,72.7,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,7.27
STU2158,21,Male,Bachelor,13.4,46.1,69.3,24.0,56.0,Yes,Yes,No,7.2,63.4,Pass,Yes,Critical (<65%),Medium (8-16 hrs),High Risk,6.34
STU2159,21,Female,Diploma,16.5,73.9,80.0,39.3,71.1,No,Yes,Yes,6.7,72.1,Merit,Yes,Moderate (65-75%),High (>16 hrs),Low Risk,7.21
STU2160,18,Male,High School,25.2,69.4,66.3,29.4,60.4,No,Yes,No,7.4,61.9,Pass,Yes,Moderate (65-75%),High (>16 hrs),Moderate Risk,6.19
STU2161,21,Male,Diploma,24.3,82.1,68.5,34.3,83.3,No,No,No,6.4,71.7,Merit,Yes,Good (75-85%),High (>16 hrs),Low Risk,7.17
STU2162,18,Male,Diploma,27.3,86.4,63.5,29.9,72.0,No,Yes,No,6.3,69.1,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,6.91
STU2163,19,Male,Master,14.5,82.7,46.7,20.4,69.3,No,Yes,No,6.8,55.4,Pass,Yes,Good (75-85%),Medium (8-16 hrs),Moderate Risk,5.54
STU2164,20,Male,Master,3.3,70.2,62.2,28.7,69.9,No,Yes,No,7.4,57.9,Pass,Yes,Moderate (65-75%),Low (<8 hrs),Moderate Risk,5.79
STU2165,18,Female,High School,30.5,89.6,65.9,30.4,75.9,No,Yes,Yes,8.4,70.3,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.03
STU2166,20,Male,High School,8.3,83.7,58.8,31.6,68.7,No,Yes,Yes,7.4,63.9,Pass,Yes,Good (75-85%),Medium (8-16 hrs),Moderate Risk,6.39
STU2167,21,Male,High School,3.6,68.3,43.1,19.6,66.3,No,Yes,Yes,6.7,42.0,At-Risk,No,Moderate (65-75%),Low (<8 hrs),High Risk,4.2
STU2168,19,Female,Bachelor,18.6,91.5,49.1,23.1,76.8,No,Yes,No,7.9,62.0,Pass,Yes,Excellent (>85%),High (>16 hrs),Moderate Risk,6.2
STU2169,18,Male,High School,3.4,90.1,64.4,24.6,76.3,Yes,Yes,Yes,8.1,63.9,Pass,Yes,Excellent (>85%),Low (<8 hrs),Moderate Risk,6.39
STU2170,19,Female,High School,13.0,43.9,78.1,35.0,45.0,No,Yes,No,6.7,58.7,Pass,Yes,Critical (<65%),Medium (8-16 hrs),High Risk,5.87
STU2171,20,Female,Bachelor,3.3,91.9,88.6,45.0,78.4,Yes,Yes,Yes,6.8,87.3,Distinction,Yes,Excellent (>85%),Low (<8 hrs),Low Risk,8.73
STU2172,23,Female,High School,10.8,77.4,62.4,29.6,78.5,No,Yes,No,6.5,64.6,Pass,Yes,Good (75-85%),Medium (8-16 hrs),Moderate Risk,6.46
STU2173,20,Female,High School,27.3,45.9,55.0,21.0,58.3,Yes,Yes,No,7.9,55.4,Pass,Yes,Critical (<65%),High (>16 hrs),High Risk,5.54
STU2174,19,Male,Diploma,15.4,73.7,59.8,23.5,70.6,No,Yes,No,7.1,58.4,Pass,Yes,Moderate (65-75%),Medium (8-16 hrs),Moderate Risk,5.84
STU2175,20,Female,High School,13.0,82.1,50.4,20.1,77.6,No,Yes,No,5.5,57.9,Pass,Yes,Good (75-85%),Medium (8-16 hrs),Moderate Risk,5.79
STU2176,19,Male,Diploma,16.3,87.1,76.0,37.7,71.6,Yes,Yes,Yes,7.4,77.5,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.75
STU2177,20,Male,Master,2.0,91.5,94.9,45.8,75.4,Yes,Yes,Yes,8.6,89.1,Distinction,Yes,Excellent (>85%),Low (<8 hrs),Low Risk,8.91
STU2178,18,Female,High School,9.1,70.2,55.3,12.8,64.3,No,Yes,No,8.7,49.7,At-Risk,No,Moderate (65-75%),Medium (8-16 hrs),High Risk,4.97
STU2179,20,Male,Diploma,9.8,95.5,48.3,21.5,87.7,Yes,Yes,No,6.5,62.5,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,6.25
STU2180,19,Female,Master,17.6,94.5,79.1,36.1,90.9,Yes,Yes,No,6.2,83.5,Distinction,Yes,Excellent (>85%),High (>16 hrs),Low Risk,8.35
STU2181,22,Female,Bachelor,7.3,84.3,69.5,27.9,81.1,No,Yes,No,9.1,69.8,Merit,Yes,Good (75-85%),Low (<8 hrs),Low Risk,6.98
STU2182,19,Female,Diploma,14.2,91.6,69.7,30.0,82.0,No,Yes,No,8.7,65.9,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.59
STU2183,20,Female,Bachelor,12.3,51.0,87.2,43.9,48.1,No,Yes,Yes,7.5,67.3,Merit,Yes,Critical (<65%),Medium (8-16 hrs),High Risk,6.73
STU2184,21,Male,High School,9.3,89.0,45.9,22.1,87.9,No,Yes,No,5.1,50.7,Pass,Yes,Excellent (>85%),Medium (8-16 hrs),Moderate Risk,5.07
STU2185,18,Male,Bachelor,9.7,81.2,45.5,18.7,74.1,Yes,Yes,Yes,6.3,60.7,Pass,Yes,Good (75-85%),Medium (8-16 hrs),Moderate Risk,6.07
STU2186,21,Female,Master,12.3,74.9,62.7,27.6,77.2,Yes,No,Yes,5.8,55.0,Pass,Yes,Moderate (65-75%),Medium (8-16 hrs),Moderate Risk,5.5
STU2187,20,Male,Bachelor,4.0,80.5,65.9,28.9,76.6,Yes,Yes,Yes,9.0,59.9,Pass,Yes,Good (75-85%),Low (<8 hrs),Moderate Risk,5.99
STU2188,18,Female,Diploma,18.8,44.7,60.0,28.0,56.1,No,Yes,Yes,5.3,49.7,At-Risk,No,Critical (<65%),High (>16 hrs),High Risk,4.97
STU2189,19,Female,High School,8.3,75.5,98.0,39.1,81.0,No,Yes,Yes,9.0,82.1,Distinction,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,8.21
STU2190,20,Female,Bachelor,11.2,95.2,60.7,25.0,95.1,Yes,Yes,No,6.9,69.1,Merit,Yes,Excellent (>85%),Medium (8-16 hrs),Low Risk,6.91
STU2191,18,Male,Bachelor,26.8,45.4,57.3,29.4,52.5,Yes,Yes,No,5.7,59.0,Pass,Yes,Critical (<65%),High (>16 hrs),High Risk,5.9
STU2192,19,Male,Bachelor,19.0,90.1,66.7,29.8,83.3,No,Yes,Yes,8.1,73.0,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,7.3
STU2193,19,Male,High School,6.6,91.7,78.6,32.4,79.5,No,Yes,No,7.7,74.4,Merit,Yes,Excellent (>85%),Low (<8 hrs),Low Risk,7.44
STU2194,20,Male,Bachelor,2.0,69.0,54.8,21.8,77.0,No,Yes,Yes,5.6,50.4,Pass,Yes,Moderate (65-75%),Low (<8 hrs),Moderate Risk,5.04
STU2195,18,Female,Bachelor,16.6,86.4,62.9,30.8,79.6,No,Yes,Yes,7.0,69.4,Merit,Yes,Excellent (>85%),High (>16 hrs),Low Risk,6.94
STU2196,21,Male,High School,11.4,76.0,79.0,33.7,65.8,No,Yes,No,8.5,68.1,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,6.81
STU2197,22,Male,High School,14.3,67.6,79.8,37.7,66.0,No,Yes,No,6.5,71.0,Merit,Yes,Moderate (65-75%),Medium (8-16 hrs),Low Risk,7.1
STU2198,22,Male,High School,18.7,80.3,68.0,28.4,68.8,No,Yes,Yes,8.8,64.0,Pass,Yes,Good (75-85%),High (>16 hrs),Moderate Risk,6.4
STU2199,20,Female,Bachelor,20.2,68.5,98.0,40.1,68.0,No,Yes,Yes,6.2,81.4,Distinction,Yes,Moderate (65-75%),High (>16 hrs),Low Risk,8.14
STU2200,18,Female,Bachelor,10.2,77.5,92.7,42.6,75.5,No,Yes,No,5.2,76.2,Merit,Yes,Good (75-85%),Medium (8-16 hrs),Low Risk,7.62
